NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25,G2-MAT26
19956532,A,B,B,D,B,B,D,D,A,A,B,A,A,B,A,A,D,B,D,A,C,C,C,B,B,C
20037207,B,D,A,B,A,B,D,C,A,B,D,D,D,B,B,B,B,B,C,D,B,B,D,B,A,B
19907263,B,B,C,B,B,A,B,A,B,A,A,A,B,A,B,A,C,C,B,A,B,A,A,B,A,C
4844452,D,A,A,D,A,A,B,C,A,C,B,D,C,C,A,B,C,C,B,C,B,A,D,C,C,C
6536990,A,A,C,B,B,B,C,B,C,A,D,C,A,D,C,D,B,C,D,B,A,B,C,C,D,C
19861901,B,C,C,A,A,B,B,C,C,B,B,C,B,C,C,B,C,B,C,C,B,C,C,B,D,C
19785552,C,B,C,A,A,B,D,D,D,D,A,B,C,C,A,A,A,B,B,C,A,C,B,B,A,C
19767300,A,B,B,B,B,D,D,B,D,C,C,A,B,D,A,C,B,B,A,D,A,A,D,C,A,C
10956452,C,A,C,C,B,D,B,D,D,A,D,B,B,D,A,B,A,B,B,A,C,B,A,A,D,C
19735244,A,C,B,B,B,B,D,B,B,B,B,A,A,B,A,B,A,A,A,C,C,A,C,C,A,B
19878123,B,A,A,B,A,B,A,B,D,B,B,A,B,B,A,D,C,B,A,A,B,A,D,A,A,A
4931399,C,B,A,C,B,A,D,B,C,A,C,A,B,A,B,C,A,A,A,D,A,A,B,D,A,C
19734127,B,A,B,B,B,D,C,C,D,C,B,A,B,C,C,B,C,A,A,A,A,B,C,D,A,C
3071027,C,B,C,C,C,D,D,C,B,C,C,C,B,D,C,A,D,C,C,D,B,A,D,D,D,B
19985024,C,A,B,C,B,C,D,B,B,C,A,A,D,B,B,B,B,B,B,A,C,B,B,A,D,C
5451950,C,A,C,B,A,A,B,D,B,C,A,A,B,A,A,A,A,A,B,A,A,D,A,B,A,A
19790530,C,B,A,C,A,B,D,D,C,C,B,B,C,B,A,A,A,B,A,A,B,A,C,B,D,B
4659326,C,A,C,C,B,A,D,D,D,C,D,B,C,A,A,A,A,B,A,D,B,B,A,A,C,B
19761952,A,A,A,C,A,A,D,B,B,A,C,A,A,D,A,D,C,B,A,D,B,C,B,D,A,C
19731945,C,A,C,D,A,D,B,D,D,C,D,A,B,D,A,B,A,B,D,B,A,C,B,A,D,C
3379799,C,A,A,C,A,C,D,D,B,C,D,B,A,B,C,A,A,B,A,B,B,A,A,A,D,C
19883965,B,B,A,B,B,C,D,B,B,A,B,C,B,B,B,D,B,B,A,B,C,D,B,A,D,C
3269681,C,D,B,B,B,B,C,C,C,B,B,C,C,B,B,C,C,B,C,A,C,C,D,B,A,A
19761245,C,A,B,D,C,A,B,D,B,B,B,B,A,A,A,C,B,C,A,B,A,D,C,B,D,A
19743850,B,D,A,A,D,C,C,D,C,D,B,A,C,C,C,C,D,B,A,C,D,B,A,C,D,B
4769845,B,B,B,D,B,D,D,B,B,C,B,A,C,B,D,C,B,C,A,A,B,C,C,B,A,B
1117499,B,B,A,B,B,A,D,A,B,A,A,A,B,C,B,C,C,A,B,B,C,C,D,C,A,C
19729322,C,D,D,C,C,D,A,B,C,D,D,A,C,D,A,B,C,A,B,D,C,B,D,C,C,A
7092912,B,D,C,A,C,A,D,B,D,A,D,B,B,B,C,C,C,B,C,B,D,B,C,C,A,B
19799821,D,C,C,A,B,C,A,D,B,B,C,C,A,C,A,C,B,B,A,C,B,C,A,D,C,B
19814449,D,A,A,B,B,D,C,C,C,D,C,C,C,C,D,A,D,A,D,C,C,B,A,B,A,A
19957557,B,C,A,B,D,A,A,B,A,C,A,C,C,C,A,D,B,C,C,C,A,B,D,D,A,C
19827021,C,A,C,D,D,C,D,C,B,C,B,B,B,C,B,D,A,B,C,B,C,B,A,B,A,A
3267290,D,C,B,A,B,D,C,D,B,D,A,B,B,C,A,B,D,B,C,D,C,B,D,B,D,A
19918500,C,A,C,C,B,D,D,D,D,C,D,B,B,D,A,A,D,B,B,D,C,B,A,A,A,B
19792705,D,D,B,C,B,A,A,B,D,C,A,D,C,B,A,C,D,D,B,A,B,C,B,D,A,A
3219240,C,B,D,B,A,D,C,D,D,C,D,D,C,D,A,D,A,B,B,C,B,D,A,A,A,B
3168570,A,B,A,B,C,B,C,D,A,A,A,C,A,B,A,B,D,A,C,A,B,D,B,C,A,C
4657235,B,A,C,B,C,C,A,A,B,A,A,A,B,A,A,A,A,B,A,D,A,D,D,C,A,C
2687520,B,D,C,B,B,B,D,B,C,C,A,B,B,C,C,C,B,C,B,C,A,D,C,B,A,A
4984962,C,D,B,B,A,C,A,C,C,B,B,D,D,D,B,A,C,C,A,A,A,D,B,C,B,A
4658108,A,B,B,B,C,C,B,B,D,A,C,A,B,C,A,D,B,A,D,D,B,B,A,D,A,C
6135057,C,A,C,C,A,D,B,D,D,D,D,B,B,D,A,B,A,B,A,D,C,B,A,A,D,C
20273535,A,D,A,C,B,D,C,B,B,A,B,A,D,C,B,C,A,B,C,A,C,C,B,C,D,B
19750065,C,B,C,C,C,A,B,D,B,C,C,A,C,D,B,C,A,A,A,D,A,C,C,A,A,D
20085383,C,B,A,B,A,A,B,C,B,D,A,B,A,C,A,A,A,A,B,B,A,A,B,B,A,C
19879600,C,A,C,C,B,D,B,D,B,C,D,B,B,D,A,A,A,B,B,B,C,B,A,A,D,C
4517979,B,B,B,D,A,C,C,D,A,A,A,A,B,D,A,B,B,A,D,C,A,D,B,B,A,A
20237633,B,C,A,A,C,A,B,A,C,C,A,C,A,C,B,B,C,C,A,A,A,B,C,C,D,A
6301706,B,A,A,C,C,C,A,B,C,B,A,C,B,B,A,C,C,B,A,A,D,B,B,B,B,C
6136236,B,B,A,D,B,D,D,D,D,A,C,A,B,D,A,B,B,B,A,D,C,C,C,A,A,C
19761561,B,A,C,C,B,C,C,C,C,C,B,C,C,D,C,B,C,B,D,D,C,A,C,C,B,C
19875652,C,A,D,C,A,D,B,D,D,D,D,B,B,D,A,B,A,B,A,D,C,B,A,A,D,C
19834817,A,A,A,A,B,C,C,B,B,C,D,A,B,A,A,B,B,B,C,A,C,B,B,B,A,A
6654645,B,A,A,A,B,B,B,A,B,C,B,A,A,A,D,C,B,D,A,C,A,C,D,A,A,A
20115954,C,A,B,B,A,B,A,B,B,A,A,A,A,C,A,A,A,B,B,B,A,A,B,C,A,A
5583594,A,C,D,A,D,C,B,D,D,A,D,B,C,C,D,B,A,B,B,D,C,D,B,B,D,C
10264528,C,A,B,C,A,D,D,D,D,C,D,C,B,D,A,A,A,B,B,B,C,A,C,A,D,C
2694648,A,B,A,C,A,A,B,B,A,A,A,A,B,A,C,D,C,A,A,A,A,A,C,C,A,C
6874142,A,B,A,C,D,A,A,C,A,B,B,C,C,D,A,A,A,B,C,C,A,B,C,A,B,A
2686344,D,C,A,B,A,C,B,C,D,A,C,B,D,B,B,B,A,A,C,A,C,D,A,A,A,C
10287774,B,A,B,C,D,C,A,D,B,A,C,A,B,C,B,A,C,D,C,C,A,D,B,B,B,C
19857950,B,C,D,B,B,C,D,C,D,C,A,A,C,C,B,C,B,B,A,D,A,B,C,D,A,B
19896563,A,A,B,A,B,C,D,C,B,C,A,A,B,A,D,A,A,B,B,D,B,A,D,D,D,B
19931224,D,A,A,B,B,A,D,A,D,C,C,A,B,A,A,D,C,B,A,B,B,A,C,A,A,C
19721998,B,A,B,C,B,B,C,C,B,B,B,C,B,B,B,B,B,B,B,B,B,C,B,C,C,C
4659857,B,A,A,B,C,D,D,C,B,D,D,D,A,C,A,B,D,B,D,B,C,C,B,A,A,B
5023476,B,A,B,D,C,B,D,A,D,B,A,D,D,A,B,B,C,D,A,C,C,C,C,A,A,C
6136233,B,B,B,C,A,C,B,A,D,A,D,A,B,A,A,D,A,B,B,D,B,A,D,C,D,C
20045869,D,D,A,C,B,A,B,C,B,D,D,C,C,C,D,B,A,C,B,A,A,B,C,D,D,B
2039420,A,C,D,D,C,A,B,C,B,C,C,A,D,B,A,A,C,D,D,C,B,A,A,B,A,D
5822224,C,A,C,C,D,B,D,D,B,C,D,B,B,D,A,A,D,B,D,D,B,B,C,D,C,B
19909699,A,A,A,C,A,C,A,D,A,A,A,A,B,A,B,B,A,B,D,C,B,B,A,B,A,C
20138774,B,A,B,C,C,A,A,B,B,A,A,D,A,B,B,D,C,B,A,A,A,D,C,B,B,C
4237036,A,A,D,B,A,B,D,B,B,B,B,A,B,A,B,B,C,A,A,D,B,D,D,C,A,C
5451201,B,B,A,C,B,D,A,B,C,D,D,B,A,D,A,A,C,B,A,C,B,A,A,C,A,B
19737280,D,B,B,C,C,C,C,B,D,D,C,B,B,A,D,B,A,A,D,A,D,D,A,A,D,C
5581474,C,B,B,A,A,B,C,A,C,A,A,C,B,C,B,A,C,A,A,C,C,A,B,A,A,A
3008927,A,A,A,C,A,A,D,A,D,B,A,B,A,A,A,B,D,B,B,A,A,D,D,A,B,A
7362864,C,A,A,C,C,D,C,C,D,C,C,A,D,C,B,C,A,A,B,A,A,C,C,C,D,C
6653864,B,A,C,B,A,A,D,D,B,A,A,A,A,A,B,D,A,B,B,B,A,D,B,A,D,B
19849235,C,A,C,D,B,A,D,A,B,A,B,C,B,D,D,A,C,A,B,A,A,A,C,A,A,C
5364217,D,C,B,C,D,A,D,C,D,C,C,D,A,D,B,C,A,A,D,B,A,C,A,D,D,D
19844674,B,D,D,B,B,C,C,D,C,A,B,D,A,C,C,A,B,A,B,A,C,D,C,D,A,A
3876660,C,B,D,C,B,B,D,B,C,A,C,B,A,C,C,C,B,B,A,B,B,C,C,D,B,B
20162333,C,A,C,C,C,C,B,C,C,C,C,C,B,B,C,A,C,B,D,D,C,B,C,C,C,B
5868068,A,B,B,A,A,B,A,B,D,A,B,B,B,A,A,D,A,A,D,D,D,C,B,A,A,C
19863394,B,B,A,A,A,A,D,A,D,A,B,A,D,D,B,D,A,C,D,A,A,A,C,B,A,B
2892513,B,C,B,B,B,A,C,C,D,C,C,D,B,C,B,C,C,C,A,B,C,C,A,C,A,A
19813449,C,B,C,B,A,B,A,D,D,C,B,A,C,C,B,A,B,C,A,A,B,A,C,C,C,B
4702050,C,A,C,D,B,D,C,D,D,B,D,A,B,D,A,B,A,C,A,D,B,B,C,A,D,C
19778272,C,C,C,C,D,B,D,C,D,C,D,B,B,C,B,D,A,B,D,A,B,A,A,A,D,C
5451668,C,A,A,C,A,D,B,D,D,C,D,B,B,D,A,A,A,B,B,D,C,C,A,A,D,C
6655567,B,A,A,B,B,D,B,C,A,C,B,A,D,D,C,B,D,A,C,A,D,D,B,B,D,C
20115655,A,A,B,C,B,B,C,B,B,C,B,A,C,A,B,B,C,B,B,A,B,A,B,B,A,B
20264896,A,D,C,B,C,B,D,A,B,A,B,C,B,C,D,B,B,B,D,A,B,A,C,D,C,B
19742908,C,A,C,C,D,D,C,C,C,C,D,A,C,C,A,A,A,B,A,C,B,B,A,A,A,C
20331831,A,A,D,C,A,C,D,D,A,B,D,A,B,A,C,D,A,A,B,A,A,D,A,D,A,A
19982593,B,D,A,C,D,C,C,D,A,D,C,D,B,B,B,B,C,B,A,A,B,B,B,A,C,B
20254818,C,D,C,A,C,D,C,D,C,D,D,B,D,C,A,A,A,B,D,B,D,B,C,B,C,C
5021051,C,A,A,D,B,A,C,A,B,C,A,A,A,A,A,C,D,A,C,D,B,D,A,B,D,A
19745344,C,A,C,A,B,C,A,D,A,A,C,A,B,D,B,A,A,B,A,B,C,B,A,A,C,B
3854837,B,B,C,C,B,D,A,C,B,C,C,C,C,A,A,A,B,A,A,B,B,D,B,B,C,C
19741689,C,A,B,C,D,D,A,D,A,C,D,B,B,D,A,A,A,B,B,B,C,B,A,A,D,B
6692232,C,A,C,C,A,C,B,D,D,C,D,B,B,C,A,A,A,B,B,D,C,B,A,A,A,C
20041075,B,B,A,C,A,D,D,C,D,C,D,B,B,C,A,B,A,B,A,A,A,A,B,A,D,C
19728078,D,A,C,C,A,B,C,A,A,B,C,B,C,A,A,D,C,C,D,B,C,A,A,D,A,A
4659316,D,A,C,C,C,C,B,A,D,B,C,A,C,A,A,C,B,B,C,C,D,B,B,A,C,A
19963820,B,A,A,A,B,A,A,B,A,A,C,B,B,A,B,A,A,C,A,A,A,A,A,A,A,B
19764375,C,A,A,C,A,C,D,D,D,C,D,A,A,B,A,A,A,B,C,C,C,B,A,A,D,C
6051169,C,A,B,D,A,C,B,B,D,C,D,B,B,C,A,A,A,B,B,B,B,B,A,A,D,C
19799798,A,B,B,A,C,C,D,C,A,B,B,A,B,D,B,A,A,A,B,D,A,A,A,B,B,D
19769363,D,B,C,A,C,C,C,D,C,D,D,C,D,D,C,A,D,D,A,C,D,A,A,D,C,A
4032246,D,B,C,C,C,C,B,D,D,B,C,B,D,B,C,C,B,B,B,C,C,C,C,C,C,C
3670019,C,C,C,C,A,A,D,B,C,C,A,C,B,B,A,B,A,A,A,A,A,B,A,A,B,B
19974260,A,B,A,B,B,B,D,B,B,A,C,D,B,B,C,D,C,B,A,C,A,D,C,B,D,A
6864479,B,C,C,C,B,C,A,B,D,D,B,C,B,C,C,D,B,B,C,C,B,A,D,C,C,C
3101894,B,A,B,C,D,C,D,B,D,A,C,A,B,B,A,B,C,A,D,C,A,C,B,B,A,C
5617099,C,D,B,C,C,B,B,A,C,A,C,B,B,B,A,A,C,B,C,C,A,D,D,A,A,C
3553368,B,C,C,B,A,B,D,B,D,A,C,B,D,C,B,A,C,C,C,C,D,B,A,A,B,A
5615061,B,D,A,A,C,A,A,D,D,D,D,A,D,B,C,B,C,B,B,A,D,A,A,B,D,A
4837637,B,A,A,C,B,D,D,C,C,D,C,B,B,B,A,B,C,B,B,D,B,C,A,B,B,B
10850489,A,C,D,D,B,B,B,B,B,D,C,C,C,B,A,B,C,B,B,C,A,A,C,C,A,C
19936125,C,B,A,D,C,A,D,A,A,A,B,C,B,D,D,A,D,A,C,B,B,D,C,C,B,B
6652314,B,A,D,A,B,A,A,A,B,A,D,C,A,D,A,C,A,A,B,D,B,B,C,C,A,A
2746872,C,A,A,B,C,A,B,A,A,A,A,A,B,A,B,B,C,B,A,B,A,B,A,A,B,B
19729277,D,C,C,D,D,C,A,A,D,B,D,C,C,C,C,C,C,B,D,D,B,A,A,C,D,B
19773161,B,A,B,B,B,B,B,B,B,A,C,A,B,C,C,A,A,B,A,C,A,A,C,A,A,C
20022296,C,A,B,D,D,D,D,B,B,C,C,D,A,D,A,A,D,B,A,D,C,B,A,A,A,C
6728665,C,A,B,C,A,D,B,B,B,C,C,A,B,C,B,A,A,B,A,D,C,B,D,B,B,C
6897269,A,D,A,C,B,D,B,D,D,B,C,A,C,B,B,D,A,B,C,A,D,C,D,A,A,D
19745986,D,A,A,C,A,A,A,A,A,D,D,A,A,A,D,B,D,D,D,B,A,A,D,D,A,D
6760826,A,B,B,A,C,D,A,D,B,B,D,A,A,A,B,C,B,A,C,A,D,D,D,A,A,A
3713903,C,A,C,C,A,D,B,D,B,C,C,B,D,D,D,C,A,B,B,A,C,A,C,A,D,C
20076977,C,B,B,C,C,C,C,C,D,D,A,A,B,B,B,D,A,C,B,A,B,D,D,B,D,B
20092258,A,C,B,C,A,D,C,B,B,B,A,C,B,B,C,A,B,B,A,A,B,B,D,A,B,A
19909131,C,D,B,D,B,D,C,A,C,B,A,B,B,A,B,C,B,A,D,D,C,D,D,B,D,B
5485959,B,D,D,C,A,D,C,D,D,A,B,A,B,D,B,C,A,B,D,D,C,D,B,C,D,C
4211117,A,B,C,B,B,C,C,A,D,A,A,A,A,D,A,A,D,A,D,D,A,C,D,C,D,C
3385689,B,A,B,B,B,B,D,B,D,A,B,A,B,A,C,C,A,B,A,A,C,A,A,A,A,A
10851631,D,A,C,D,C,D,B,D,A,D,C,D,B,D,C,D,D,B,D,D,B,B,D,D,C,A
2850602,D,B,B,A,B,A,A,C,B,A,C,D,A,B,A,A,B,A,A,A,A,A,C,D,A,B
3383487,C,A,A,C,A,C,D,D,D,A,D,B,B,A,A,A,D,B,A,D,A,A,A,D,A,C
3132902,D,A,C,D,A,A,B,A,D,D,A,A,A,C,A,D,D,B,B,A,B,C,A,B,D,A
5823484,D,B,B,B,A,B,A,B,A,C,B,A,B,B,B,A,C,D,A,B,C,B,B,D,B,B
19973221,B,B,C,A,A,C,D,D,D,B,C,C,B,C,A,C,A,A,D,B,C,D,A,A,D,C
19777337,A,B,B,C,A,B,D,A,D,D,A,C,D,B,B,B,A,B,A,A,A,A,B,D,D,A
19948413,A,A,B,A,A,A,A,A,A,A,A,D,B,A,C,D,B,A,B,B,B,A,D,A,B,B
19757595,B,B,A,B,B,B,B,A,A,D,D,A,A,C,C,A,B,A,B,A,B,C,C,C,A,B
19735165,B,D,C,C,C,A,A,B,B,C,D,A,C,C,A,C,A,B,A,B,C,B,A,A,D,C
19809751,A,A,B,D,A,A,D,C,D,D,A,D,B,B,C,C,B,B,A,C,B,B,A,C,D,B
4658806,A,D,C,A,A,D,A,C,C,C,C,A,A,D,D,B,B,B,A,D,B,A,D,B,B,B
20010801,A,C,D,A,A,B,D,B,D,A,B,A,C,B,D,C,B,B,B,A,B,D,C,A,D,B
4995588,C,A,B,C,B,C,D,D,D,A,D,B,B,D,A,A,C,B,D,B,C,B,A,A,C,C
19921877,C,C,C,D,C,C,C,D,B,C,B,A,C,B,B,D,D,C,C,C,D,B,D,D,B,B
6108757,B,D,B,D,C,C,A,B,D,C,B,B,D,B,C,B,C,C,C,C,C,B,C,C,B,A
2721339,A,A,B,B,A,C,D,B,D,B,D,B,C,C,A,C,D,A,D,C,D,C,C,A,B,B
19877858,A,A,B,B,B,A,D,A,C,D,B,A,A,B,D,B,A,B,C,D,A,C,D,C,D,B
19936684,A,B,D,B,C,B,D,C,B,C,C,A,A,B,A,C,A,A,B,A,B,A,A,A,A,A
7119756,B,B,B,C,B,B,B,D,B,B,C,A,C,B,B,B,A,B,D,B,B,C,A,C,B,B
5752331,B,A,C,C,B,B,B,B,D,C,A,B,B,C,A,C,A,B,D,D,D,C,B,A,D,C
19991736,B,B,C,C,A,B,C,B,D,D,B,D,B,A,A,B,B,B,A,A,A,A,D,C,D,B
6876304,C,B,C,A,B,C,A,C,C,A,A,A,B,B,A,B,B,C,C,A,C,C,D,A,D,B
5682141,C,A,C,D,C,C,B,C,C,C,A,D,C,D,C,B,C,B,C,B,D,B,D,D,C,B
19744282,C,A,B,C,A,C,D,B,D,C,C,A,C,C,D,C,B,B,A,A,B,B,D,B,A,C
19787871,C,B,C,C,B,C,C,D,C,B,D,B,B,D,A,A,A,B,B,B,C,B,A,A,A,C
19964343,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
5064321,D,B,C,C,A,C,B,A,A,B,B,A,A,D,B,C,B,A,D,A,A,D,D,B,A,B
19800699,A,A,A,B,A,A,A,B,B,D,B,A,A,B,D,C,C,B,A,B,B,B,C,D,D,D
20160411,C,A,B,D,A,A,B,D,D,C,C,B,A,D,A,A,A,B,A,D,A,D,C,A,D,A
19750567,C,A,B,D,D,B,D,B,B,A,B,B,A,A,B,A,C,A,A,A,C,A,B,B,A,C
19780002,C,A,C,C,B,D,D,D,B,C,D,B,A,A,A,A,A,B,B,B,C,B,A,A,A,B
4601815,C,B,C,D,B,B,A,D,B,B,A,B,A,B,B,C,B,B,D,B,A,B,C,D,A,C
5868715,C,A,C,C,A,D,B,C,B,A,D,B,B,D,A,A,A,B,B,B,B,B,A,A,D,C
3669164,C,A,A,A,A,A,C,C,A,A,B,A,A,A,A,B,D,A,B,A,A,C,C,C,A,A
2851242,C,A,C,C,A,D,B,D,B,C,D,B,B,C,A,A,A,B,A,B,C,B,C,A,D,C
6831194,C,A,C,C,D,A,D,C,B,C,D,B,A,B,A,A,A,B,A,D,C,B,A,B,D,C
7119054,B,C,A,A,B,B,A,B,B,A,C,A,B,B,A,C,A,C,A,A,A,B,A,B,A,B
19796638,B,A,C,A,A,B,A,D,D,C,B,B,A,B,A,B,B,C,B,C,C,C,B,B,C,B
19882190,A,C,D,B,B,C,D,C,A,D,C,C,C,D,A,D,A,B,D,B,A,D,A,D,B,D
7091155,B,A,A,A,A,C,D,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B,B,B,C,A
5787297,A,B,D,D,A,B,D,B,D,A,C,A,C,B,B,B,D,B,B,A,C,C,D,A,A,C
3037293,A,A,C,C,A,D,D,A,A,C,B,C,B,A,A,A,B,A,C,A,C,C,A,D,D,C
19971475,A,B,D,D,D,D,C,B,D,D,A,A,C,C,D,C,C,A,A,B,B,C,B,C,D,D
4092971,C,A,C,C,C,D,B,D,D,C,D,B,A,D,A,A,A,B,B,D,C,B,A,A,D,A
6653566,B,C,A,C,D,C,D,C,A,B,A,B,B,B,B,D,D,B,B,D,C,D,D,D,D,B
6724726,C,B,C,D,C,B,D,C,C,C,C,D,D,C,B,C,C,C,D,C,C,C,B,C,C,C
10273474,D,B,B,B,B,A,C,B,B,B,C,C,C,C,C,C,C,C,C,B,B,C,C,A,D,D
20103848,B,A,B,C,A,B,B,A,C,B,B,B,D,A,A,A,C,A,A,B,A,C,B,C,D,B
10153327,D,A,C,C,B,A,D,A,C,C,B,C,B,C,A,D,A,C,A,A,B,A,C,C,B,A
19904151,B,A,B,B,B,C,D,A,C,C,B,C,A,B,C,A,C,A,A,A,A,D,D,C,A,C
19934981,C,A,C,C,B,D,B,D,D,C,D,B,C,D,A,A,A,B,C,D,C,B,A,A,A,B
19976052,C,A,C,B,A,A,D,D,B,C,D,B,B,D,A,A,A,B,B,D,A,B,A,A,D,C
6469853,B,C,B,C,B,D,B,B,D,D,A,A,C,B,B,B,A,A,B,A,B,A,B,D,D,D
19917976,B,B,B,B,B,B,D,B,C,C,B,A,B,A,B,B,B,A,C,A,B,D,A,A,C,B
20366261,C,B,C,C,C,A,C,D,D,C,B,C,C,C,A,D,A,A,A,C,B,A,C,A,D,B
19743640,A,D,C,B,B,C,B,D,C,C,C,D,A,C,C,B,C,C,D,D,B,B,C,A,D,B
6412164,C,B,C,C,C,A,D,D,D,C,D,B,A,A,A,C,A,C,B,D,A,C,C,A,B,B
19871575,B,A,B,C,B,D,B,B,C,B,B,C,B,A,C,B,D,B,C,A,C,C,A,D,D,B
19912734,B,C,A,C,C,B,C,B,B,C,A,A,B,B,B,A,A,B,C,A,B,B,C,D,B,A
6655462,C,B,A,B,B,C,B,B,A,B,A,D,C,B,A,C,A,C,B,B,B,C,C,B,A,C
7093043,B,A,B,A,B,D,A,B,C,C,B,D,A,C,C,A,D,B,A,C,A,B,A,A,B,A
2789784,D,A,A,A,A,B,B,D,B,A,A,A,B,D,B,B,A,B,A,A,C,B,D,B,D,C
3670328,C,D,A,A,B,A,A,C,A,C,B,D,A,A,A,A,D,B,A,A,A,A,A,D,A,A
10273988,B,C,A,C,B,A,B,B,B,D,B,A,C,A,B,C,B,B,D,A,A,B,D,B,D,C
5581234,B,D,C,C,C,B,B,B,B,C,B,C,C,C,A,D,A,A,D,A,B,C,B,B,C,B
3269240,B,B,B,C,B,B,D,B,B,A,C,A,C,B,A,A,C,B,A,C,B,C,B,B,C,D
7320523,B,B,C,C,C,B,B,D,C,C,C,B,B,B,B,B,C,A,D,C,C,B,B,B,D,B
19996284,A,A,B,D,A,B,D,B,B,A,A,C,A,C,A,B,A,B,B,A,C,A,B,A,A,C
2669505,B,B,C,D,B,D,A,A,C,A,B,A,A,A,C,A,B,B,B,D,B,C,A,C,A,C
3101062,C,A,C,C,D,D,B,D,B,C,D,B,B,D,B,A,A,B,B,A,C,B,A,A,A,C
4657681,C,A,C,D,B,B,B,D,B,D,D,B,A,D,B,A,A,B,A,A,B,B,A,C,A,C
19876445,A,A,B,C,B,A,C,C,D,B,A,A,C,D,B,B,C,A,C,B,B,C,B,A,B,B
19780461,D,B,A,B,A,C,C,C,B,C,C,B,A,C,C,A,B,C,C,C,B,A,A,B,C,B
4659260,C,C,C,B,C,C,B,D,A,C,B,B,C,D,A,C,B,D,C,A,B,B,B,B,C,C
3269239,B,B,A,D,C,A,D,A,B,D,C,A,C,A,A,D,D,B,B,C,A,C,C,B,C,D
4669066,D,B,B,C,A,C,D,D,D,B,D,D,B,B,A,B,B,D,B,C,B,B,B,C,A,A
6655555,A,C,C,A,A,B,D,A,D,A,D,B,C,C,B,C,C,D,A,C,A,D,C,B,D,A
20264996,C,B,C,C,C,B,D,D,D,C,A,A,A,A,A,D,A,A,A,D,B,B,C,A,D,B
5827192,A,A,C,C,B,B,D,A,D,C,A,B,B,C,A,A,A,B,B,D,C,B,D,A,D,C
6136559,C,A,C,C,A,D,B,D,D,C,D,B,B,D,A,A,A,B,B,D,C,B,A,A,D,C
19726758,C,D,C,C,B,B,B,D,D,C,D,A,C,A,A,A,A,B,C,D,B,B,A,A,A,A
3068500,C,B,B,A,A,A,A,B,D,A,B,A,C,A,A,B,A,B,A,A,B,D,B,D,A,B
20031006,A,B,A,B,B,B,D,A,B,D,B,A,B,B,B,B,A,B,A,A,B,B,B,B,A,B
20275018,D,A,A,D,B,B,D,C,C,C,B,A,B,B,A,D,B,A,C,A,A,B,C,C,A,C
19877078,A,B,B,A,B,D,B,A,C,C,D,A,A,B,B,B,C,A,A,A,C,A,D,B,B,D
5787867,B,A,D,B,C,C,C,A,D,C,D,C,B,C,C,C,C,A,C,A,A,C,C,A,A,C
7279934,B,A,A,A,C,A,B,D,D,C,B,A,B,B,A,C,A,B,B,B,B,B,A,D,D,C
4839261,A,B,B,B,B,A,B,A,C,A,B,B,A,B,A,C,A,B,B,A,A,A,A,A,A,B
6337596,C,A,A,C,B,A,A,D,C,B,A,A,B,A,A,A,A,B,A,B,C,B,A,B,D,B
6874364,D,C,A,D,A,A,D,D,B,B,B,B,A,B,C,D,D,C,D,B,B,D,D,A,C,C
2935436,D,C,D,B,C,C,B,B,C,C,C,B,B,C,B,B,D,D,C,A,B,D,C,C,B,B
4472407,B,A,C,C,B,B,B,C,D,C,D,B,D,C,A,A,A,C,A,A,C,B,D,C,C,B
19970323,B,A,C,C,A,C,D,D,D,A,D,A,C,C,A,D,A,B,A,D,B,B,D,A,D,C
5944832,B,B,D,B,A,C,B,A,D,B,D,C,D,B,A,C,D,A,C,C,C,D,B,B,B,D
19884577,A,B,B,B,B,D,D,B,C,B,A,B,A,B,B,B,B,B,A,B,C,B,B,B,B,A
4659077,D,B,C,C,B,C,D,C,A,C,D,D,B,B,C,A,C,B,C,C,B,D,D,A,B,B
19779810,C,A,A,C,A,C,B,D,D,C,D,A,B,D,A,A,A,B,B,C,B,B,A,A,B,C
19928313,A,B,D,B,D,C,C,B,B,D,A,A,B,B,B,A,A,B,A,A,A,D,B,B,A,A
19880428,B,C,A,B,A,D,B,D,D,B,D,D,A,D,D,C,C,A,A,D,D,A,D,D,D,A
19980228,D,B,C,D,C,D,D,D,D,D,B,D,B,D,D,B,D,C,D,A,C,C,C,D,D,C
20162512,C,A,C,C,D,B,D,D,B,C,B,C,B,D,B,D,A,B,A,A,B,D,C,B,D,A
19790451,C,A,C,C,C,C,B,D,B,C,A,B,D,D,D,C,C,A,C,A,C,B,D,B,A,D
6046440,A,C,B,B,A,B,B,B,B,C,A,D,B,C,C,C,A,B,C,A,A,C,A,B,C,B
10096093,B,A,B,C,B,B,D,B,B,C,B,A,D,A,A,A,B,A,A,D,B,B,B,B,A,D
3558410,B,C,B,B,B,B,B,A,A,C,B,A,C,D,B,C,C,A,A,C,A,A,B,C,D,C
