NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25,G2-MAT26,G2-MAT27,G2-MAT28,G2-MAT29,G2-MAT30,MATEMÃ_x0081_TICA Y DATOS,contar
20378546,D,D,B,C,C,,A,B,B,C,C,,B,C,A,C,B,B,A,A,,B,C,A,A,A,C,D,D,A,16,27
3168123,D,,,C,C,A,A,A,B,C,D,D,B,C,B,A,D,,B,A,A,B,B,C,D,A,A,D,A,D,13,27
20348882,D,D,,D,A,A,A,B,C,B,C,A,D,,,A,B,D,A,B,D,B,C,D,A,B,A,C,A,C,14,27
20348886,D,A,D,B,A,A,A,C,A,,,D,B,C,D,A,A,,A,C,C,B,D,B,B,B,B,A,D,B,10,27
20267311,D,D,A,B,D,A,A,A,B,C,C,A,B,,A,A,B,A,B,B,A,B,C,C,,C,C,D,B,,22,27
20101555,D,D,A,B,D,A,A,A,B,C,C,A,B,C,A,A,B,A,B,B,A,B,C,C,A,A,,A,,,23,27
20146711,D,D,A,B,D,A,A,A,B,C,,A,B,C,A,A,B,A,B,B,B,B,C,C,A,C,D,,,D,22,27
10059495,D,C,,D,D,B,C,,C,C,D,A,D,C,A,A,D,B,A,B,C,A,D,,B,C,B,C,D,B,10,27
10027823,C,,A,B,A,A,C,A,,A,D,D,B,A,,A,A,B,D,B,D,C,D,B,A,B,A,D,C,A,9,27
10068267,,D,A,A,B,A,,C,C,A,,C,B,B,B,A,A,B,A,D,A,A,B,D,B,C,D,C,C,B,10,27
20084244,A,,B,B,B,,A,C,B,C,B,D,B,,D,C,C,C,A,B,C,A,B,A,B,A,B,B,B,B,8,27
10219820,A,D,A,A,,A,A,,B,B,D,D,B,,A,A,D,D,A,A,A,A,B,C,A,A,B,A,D,C,14,27
20208017,D,D,A,B,C,A,A,D,B,C,,A,B,C,A,A,,D,A,B,,B,C,D,A,C,D,A,B,C,24,27
20146885,A,B,A,B,B,A,A,A,B,B,,D,B,,C,C,D,D,,C,B,B,C,C,B,C,D,A,C,C,14,27
20204824,B,D,A,,A,A,C,,A,A,,B,B,A,D,A,C,B,A,A,A,A,A,A,C,C,A,C,A,A,9,27
20346537,A,D,,B,A,A,C,B,A,A,C,B,B,A,,,B,D,A,C,C,B,A,A,B,C,A,C,A,A,9,27
10202761,D,D,D,B,A,B,,A,A,A,,B,C,A,B,A,B,D,A,B,A,B,C,B,,A,A,A,B,A,13,27
10008326,,D,A,A,A,A,D,A,B,C,D,D,,A,A,B,B,B,A,B,A,,C,C,A,A,D,A,A,A,17,27
10200882,C,D,A,B,C,C,A,A,D,,,A,,C,A,A,B,D,A,B,B,B,C,C,A,D,A,D,B,A,18,27
20243797,A,D,A,A,,A,A,C,A,C,D,A,B,A,A,A,B,C,A,B,B,B,B,A,C,A,,,A,C,14,27
20138337,B,D,C,A,A,A,A,B,C,B,A,D,B,,D,A,A,A,A,C,C,A,C,D,D,C,,D,D,,8,27
20336141,B,C,,A,,A,,A,C,A,D,D,D,B,C,A,A,C,A,D,B,B,C,B,B,B,A,A,C,B,7,27
10044686,D,A,C,A,A,D,B,A,A,B,C,D,B,B,A,B,B,D,A,B,D,B,C,B,A,,D,,A,,12,27
20062219,D,D,D,A,A,A,D,B,D,A,D,D,B,B,B,A,A,D,A,C,C,A,D,A,B,,A,,A,,6,27
20003200,D,D,A,A,D,A,D,,D,C,C,A,B,B,,A,,C,A,B,A,B,C,D,A,A,D,A,D,C,18,27
10229203,D,D,A,A,D,A,D,,D,C,C,A,B,,B,A,B,C,A,B,,B,C,D,A,C,D,A,D,C,19,27
20091700,D,,A,A,D,A,D,A,D,C,,A,B,B,B,A,D,C,A,B,,B,C,C,A,C,D,A,D,C,18,27
20214222,B,D,B,D,A,B,B,,C,A,A,D,D,B,B,A,A,C,A,B,B,A,C,B,B,B,,C,A,,5,27
20093806,A,D,A,B,,A,B,B,A,A,C,A,B,A,A,B,B,A,A,A,A,D,B,A,B,A,,D,,C,12,27
20296723,D,D,,A,D,C,B,A,C,A,,A,B,C,D,C,B,,A,B,A,A,C,C,B,C,D,A,B,C,17,27
10146075,D,D,,,D,A,A,A,D,B,D,A,B,D,A,A,A,B,,B,A,D,B,C,C,C,D,A,B,D,17,27
20296739,,D,A,A,A,D,A,A,C,D,,A,B,B,B,A,B,D,A,A,A,B,A,,A,C,D,A,A,A,15,27
20296761,A,D,A,D,,A,A,A,B,,,A,B,D,A,A,B,D,A,D,A,B,C,D,A,A,D,B,B,C,19,27
20284196,A,,A,A,A,A,A,A,A,A,A,A,A,,C,A,A,A,A,C,C,,B,D,A,C,A,A,A,A,10,27
20284203,D,D,A,D,B,A,A,D,,C,B,D,B,B,C,A,,B,A,D,D,C,C,C,C,C,B,B,D,,13,27
20284205,A,D,A,A,C,,A,A,B,C,C,A,B,C,,,C,B,A,B,A,B,C,A,B,C,C,C,A,C,19,27
20284233,C,D,A,A,A,A,A,A,,C,D,D,A,B,A,A,B,D,A,,D,B,B,B,,D,B,A,A,C,13,27
20251846,A,,C,B,D,A,A,A,D,A,C,D,B,B,A,A,B,,A,C,A,A,C,D,,A,C,B,A,C,13,27
20183660,,D,A,B,D,A,A,A,B,B,,A,B,,A,A,C,B,A,B,D,D,B,C,A,C,D,A,B,C,21,27
20330391,D,D,A,B,A,A,C,A,B,B,C,D,C,B,C,A,B,C,A,B,A,B,C,C,A,,B,,,B,17,27
20163300,A,D,,A,C,C,B,C,C,C,C,D,C,A,C,A,A,A,A,C,C,A,B,D,B,A,,B,,A,6,27
20083324,B,A,A,A,B,A,A,B,C,C,C,D,B,B,,B,A,B,A,B,B,A,B,B,,A,A,B,C,,9,27
10035034,C,D,A,A,B,A,D,A,C,A,C,,A,B,C,B,A,C,A,,A,,C,A,C,C,D,A,B,C,13,27
10070619,D,A,A,A,C,A,,B,D,B,C,D,,A,D,B,C,A,A,B,C,A,C,,A,B,D,A,A,D,11,27
20097131,A,D,A,A,D,A,A,,C,C,,B,B,B,B,A,C,C,A,A,A,B,C,A,,A,A,A,B,B,13,27
20079350,A,D,A,A,A,A,D,,B,C,A,D,B,,A,A,D,D,A,B,,B,C,A,A,A,A,A,A,C,15,27
20120609,,D,A,B,B,A,A,A,B,,C,B,A,B,B,,B,D,C,D,D,D,D,D,A,C,D,D,C,C,13,27
20095289,,D,A,D,B,A,B,C,D,C,C,,A,B,A,A,B,D,A,B,A,,C,C,C,C,D,A,A,C,17,27
20083263,D,D,A,B,C,A,A,C,B,C,C,C,,B,B,B,B,,A,B,A,B,C,,A,C,D,A,B,C,22,27
20291210,A,,A,B,C,,A,,B,C,C,C,B,B,A,A,B,D,A,B,A,B,C,C,A,C,D,A,B,C,23,27
20096684,A,D,,B,B,C,A,A,A,A,C,D,B,A,A,A,,B,A,B,D,B,A,,A,C,B,A,A,C,16,27
20090195,D,D,A,B,B,,A,A,B,,C,A,B,C,C,C,B,C,C,C,A,B,,C,A,C,D,A,B,C,21,27
20291224,D,D,A,B,C,A,A,A,D,C,C,,B,B,A,A,B,D,A,B,A,B,C,C,,C,,A,B,C,24,27
20028364,D,D,A,B,B,D,A,A,B,C,,A,B,C,C,,B,C,C,A,A,B,,B,A,D,D,D,B,C,18,27
19995641,B,A,B,A,A,D,A,C,D,B,C,D,B,A,B,C,B,C,A,C,C,A,B,B,B,,D,,,A,6,27
20410680,D,,A,,C,A,A,A,,C,D,A,B,B,A,A,B,A,A,B,A,B,C,C,A,A,A,B,D,C,20,27
20097422,D,B,A,B,A,A,A,C,B,B,,A,B,B,A,A,B,A,,B,A,B,C,C,A,A,A,A,D,,18,27
10130610,A,D,A,B,C,A,,,B,C,C,,B,B,A,C,A,A,A,B,B,A,B,D,A,D,D,B,A,C,15,27
20194137,,D,C,D,A,D,A,C,A,A,C,,B,B,A,,A,D,A,A,A,D,B,C,B,C,D,A,C,A,11,27
20098685,D,D,A,A,C,A,A,,C,D,C,D,D,B,,,B,B,A,C,C,B,B,C,B,B,D,B,C,A,13,27
20293304,B,B,A,,C,D,,A,B,B,C,D,B,,A,A,B,D,A,B,C,A,A,C,A,B,B,C,A,C,14,27
20119225,D,D,A,B,C,,A,A,B,C,,A,B,C,A,A,B,D,A,A,B,B,,C,A,C,D,A,B,C,24,27
20098090,C,C,B,C,C,A,D,A,D,C,C,D,A,D,C,B,B,C,A,A,B,B,C,D,C,,,B,,B,9,27
10304800,D,D,A,,C,C,A,A,B,C,C,B,B,B,A,A,B,,A,B,A,C,C,,A,C,D,B,B,C,22,27
20096535,A,,B,A,A,A,A,B,A,,D,D,B,A,B,A,B,B,A,B,A,B,B,,A,B,B,A,D,C,13,27
20098253,D,D,A,B,A,C,C,A,D,A,C,,D,,C,A,B,D,A,C,A,,D,D,C,D,A,C,D,D,10,27
20108697,B,,B,A,A,A,A,C,,C,C,B,B,C,A,A,A,C,A,B,A,D,B,A,A,B,A,,A,C,13,27
4517678,D,C,A,C,C,D,,B,C,,C,,C,D,C,A,B,A,D,C,B,B,D,C,C,C,B,B,C,B,9,27
10034926,D,D,A,B,A,D,A,A,,,C,A,D,B,B,D,B,B,A,C,A,B,D,C,A,C,A,C,,C,17,27
19989679,D,D,A,A,,B,,B,B,C,C,D,B,B,A,A,D,A,A,B,A,A,B,,A,B,C,C,A,C,14,27
20202408,D,D,A,,C,A,A,A,B,C,C,B,B,B,,A,B,D,,B,A,B,C,C,A,C,D,A,A,C,23,27
20100007,C,D,A,B,D,A,D,A,A,C,C,D,,B,A,A,,D,A,B,,D,D,C,A,C,D,A,A,C,17,27
20097259,C,C,C,D,C,A,C,C,A,C,C,C,C,B,A,C,B,,A,C,,,C,C,B,C,D,C,C,C,12,27
20146549,,D,A,B,A,A,A,C,C,B,C,D,,B,A,A,,B,A,A,A,C,D,C,B,C,D,B,C,D,14,27
3486154,A,D,A,B,A,A,A,A,,A,C,C,,B,A,A,A,A,A,C,C,A,D,C,,B,A,C,C,D,11,27
20163476,A,C,C,B,B,,C,C,A,,C,D,A,A,C,A,C,,A,B,A,B,C,C,C,A,B,B,D,A,9,27
10016560,,D,,D,B,A,,A,B,A,D,A,B,B,A,A,B,D,A,B,B,A,A,D,C,A,D,C,C,A,12,27
20279654,A,D,A,B,D,D,A,B,A,C,,A,A,A,,A,B,D,A,D,A,B,,D,C,A,D,A,C,C,14,27
20095018,D,D,,B,B,A,A,A,C,C,C,D,B,C,A,A,B,D,A,,,A,C,D,A,C,D,A,A,C,20,27
2775492,D,D,A,B,D,,,A,D,C,C,A,B,B,,A,B,B,A,B,A,B,C,C,A,C,D,A,B,C,24,27
20201752,D,,A,B,,A,A,A,B,C,C,D,B,,A,A,B,B,A,A,A,B,B,C,C,B,B,A,C,C,20,27
20198830,,D,B,B,A,A,A,A,B,C,A,A,B,B,,A,B,D,A,B,C,B,C,,C,C,D,A,B,C,20,27
20333815,,D,A,A,D,A,A,,,B,C,D,B,A,A,A,B,B,A,B,B,B,C,C,A,C,D,C,B,C,20,27
10077210,C,D,A,B,,A,A,A,B,C,C,B,B,,A,A,,B,A,C,B,D,C,A,A,B,D,C,A,C,18,27
19998664,D,,A,A,A,A,A,,B,C,D,B,A,B,B,A,B,C,A,B,C,D,C,C,,C,C,A,B,B,15,27
20096623,D,D,B,A,D,A,A,A,B,B,C,D,A,B,,A,,D,A,B,,A,C,C,A,C,D,A,C,C,17,27
20410928,D,D,A,A,B,A,C,C,B,A,,D,B,B,A,A,B,B,A,C,C,A,,C,A,C,,C,D,A,14,27
10038935,B,D,A,B,D,A,,A,D,B,C,A,B,B,B,,,B,A,C,B,D,D,B,B,B,D,A,B,D,13,27
20097294,D,C,A,,A,A,A,D,A,A,C,D,D,A,C,C,B,B,,B,A,A,,C,B,C,A,B,A,C,12,27
20095229,C,B,A,C,D,,A,B,B,B,B,C,A,C,A,A,B,C,A,,A,B,,B,B,B,A,C,C,B,10,27
20139810,A,A,A,A,A,A,A,A,B,A,A,A,B,A,A,,C,,A,B,A,,B,C,B,B,A,A,C,A,13,27
20099369,A,D,A,B,A,C,A,,C,A,A,A,D,A,,A,A,A,A,C,A,A,B,A,,B,A,A,A,A,9,27
20037374,C,C,A,A,A,,B,B,,A,A,A,C,A,B,,A,C,A,B,B,B,D,B,B,B,B,B,A,B,5,27
20083008,C,D,B,,D,,A,C,B,C,C,A,B,C,A,D,B,,D,B,D,B,C,C,A,C,D,C,B,C,19,27
19785597,B,A,A,B,,C,C,,B,,C,C,B,A,D,A,A,D,A,D,B,A,C,D,C,D,B,D,C,B,8,27
20285580,,,C,A,D,A,A,B,,C,C,A,A,B,B,A,B,D,A,B,D,B,D,C,D,A,B,A,C,B,12,27
20280582,B,D,D,,A,D,A,C,A,,D,,D,A,B,A,A,B,A,B,A,A,C,A,A,D,D,D,C,D,10,27
10009899,A,D,C,B,D,A,A,C,,A,C,A,A,B,B,A,,B,,C,A,A,D,B,A,B,D,D,C,D,11,27
19932140,A,D,A,A,A,A,D,C,C,A,D,D,C,A,D,B,B,C,A,C,C,A,A,C,C,C,,A,,,8,27
20259108,D,D,A,,D,C,D,A,A,C,C,D,B,B,A,,B,D,,B,A,B,C,D,C,C,D,C,A,D,15,27
20240470,D,D,A,,D,C,D,D,A,C,D,D,B,A,A,A,B,D,A,A,,B,C,C,,C,D,A,A,C,16,27
20286235,D,D,A,B,,A,A,A,B,C,C,A,B,C,A,,B,B,C,B,A,B,,C,A,C,D,A,B,C,26,27
20273835,C,B,B,B,A,,B,B,B,A,C,C,A,B,A,B,,B,,C,B,B,B,B,A,B,A,D,C,A,7,27
20164349,A,D,D,A,A,C,C,C,A,A,D,B,B,,,B,A,A,A,C,C,A,C,B,C,B,A,B,,B,4,27
20368782,B,D,A,,A,D,A,A,D,A,C,D,D,A,A,A,D,D,A,,,A,D,B,B,A,A,D,D,D,8,27
20275664,D,D,B,A,A,A,A,D,A,A,C,D,,B,A,A,B,,A,,A,B,D,B,B,B,B,A,A,A,12,27
20086847,D,D,A,B,B,A,A,A,B,C,C,A,B,B,B,A,B,C,A,B,A,B,C,C,A,,,,B,D,22,27
20087673,A,D,A,B,B,B,A,B,B,A,A,,B,B,A,A,B,B,,B,A,A,,D,A,A,D,C,A,A,14,27
20348115,A,D,A,A,A,,B,A,B,C,C,D,,A,B,A,A,D,A,C,A,A,C,D,,B,A,A,A,D,11,27
20354515,A,D,A,A,A,,A,B,C,A,D,,C,,D,A,B,B,B,C,C,A,C,C,B,A,D,C,A,D,9,27
10133508,B,C,A,B,B,,A,A,C,C,C,B,,C,A,A,,D,A,A,D,B,B,C,B,B,B,A,B,C,15,27
20095913,A,D,A,A,A,A,A,A,,A,C,A,C,B,D,A,,B,,B,A,B,C,D,B,A,D,A,C,C,16,27
20082282,D,D,D,B,A,A,C,A,,,D,D,A,A,C,A,C,D,A,A,C,,B,A,B,C,A,C,A,C,9,27
10105233,D,D,A,D,A,A,D,,D,A,D,D,C,B,A,B,A,B,A,,,B,D,B,C,B,A,A,D,C,10,27
20294106,D,B,A,B,D,C,,A,B,C,C,D,B,,A,A,B,B,A,,A,B,C,C,A,C,D,A,B,C,23,27
10025491,D,D,A,D,D,A,A,A,,A,C,A,A,B,A,A,B,D,A,B,C,A,A,,,C,D,A,A,C,17,27
4471747,A,B,D,A,B,A,,C,B,C,C,B,,B,B,A,B,D,A,B,A,B,C,,A,C,D,A,B,C,17,27
20090543,D,,A,B,D,,A,A,B,C,C,A,B,B,A,,B,D,A,B,A,B,C,C,A,C,D,A,B,C,24,27
10169788,B,A,A,B,A,,,A,C,A,,A,B,B,A,A,B,C,A,B,A,A,C,A,B,A,D,A,B,C,16,27
20088897,D,D,A,A,D,A,A,A,C,A,C,D,A,B,D,,B,,A,B,C,A,C,C,B,C,D,A,A,,15,27
20089775,,,A,B,A,A,A,B,D,A,,D,D,A,D,A,C,C,A,C,C,A,B,C,C,B,B,C,D,D,7,27
20090392,D,D,A,B,A,,A,B,,C,D,A,B,B,A,A,B,D,A,B,A,,B,C,A,C,D,A,B,C,21,27
20090441,B,D,A,A,D,,A,D,B,C,C,D,A,A,C,A,B,D,A,,C,,C,A,A,B,D,A,A,A,13,27
20090888,D,,A,B,,A,A,A,B,B,C,A,B,C,A,A,B,D,A,B,A,B,,C,A,C,D,A,B,C,25,27
20091824,D,D,B,B,B,,A,A,B,C,C,A,B,B,A,,B,D,A,B,A,B,C,,A,C,D,A,B,C,23,27
20088960,A,B,C,A,B,B,D,B,C,B,C,B,C,C,C,A,C,,A,C,,,D,B,C,D,B,B,B,D,5,27
20081369,,D,B,D,C,,A,C,B,B,C,D,A,B,A,D,D,B,A,B,B,A,D,C,B,C,,A,A,C,13,27
20089573,,D,C,D,C,A,A,C,B,,C,D,B,B,A,A,,D,A,B,A,A,C,B,C,B,D,A,A,C,16,27
20091787,,C,,C,B,B,A,B,B,B,C,A,B,B,A,A,B,,A,A,B,B,B,C,B,B,D,A,C,D,13,27
20411921,A,D,A,D,A,C,A,A,B,C,B,B,B,A,A,,A,B,A,B,,B,B,D,,A,A,A,C,B,13,27
20161467,B,D,D,B,A,D,C,A,C,,D,B,D,A,A,B,B,D,A,A,,B,,C,D,C,A,A,C,D,10,27
20295988,A,D,A,A,A,A,D,A,C,A,D,D,D,A,D,D,C,A,A,,B,B,B,B,B,,A,,D,D,6,27
20091937,D,D,D,A,D,A,A,A,D,C,C,,D,,A,A,B,D,A,B,B,C,B,D,,C,A,A,A,B,14,27
20092478,A,,A,B,B,D,A,A,,C,C,D,,A,B,A,B,A,A,C,B,A,B,D,D,B,A,A,D,B,10,27
20021397,D,B,B,A,A,C,A,B,D,C,C,B,D,B,,A,,D,A,,B,C,C,C,A,C,D,A,C,C,13,27
20092487,B,A,A,A,A,,D,C,B,A,B,C,A,A,B,A,C,B,,C,B,C,A,,B,A,D,A,D,A,6,27
19877465,A,D,A,A,,B,A,A,C,C,C,,D,,D,A,B,C,A,A,C,C,B,A,A,A,A,A,D,B,11,27
20092770,D,D,A,A,D,A,A,A,B,A,,B,A,A,A,A,A,,A,,B,A,C,D,A,A,D,C,C,C,14,27
10091208,B,D,,A,A,A,A,D,B,C,D,D,B,A,A,A,B,D,A,C,C,,D,A,A,B,B,,A,B,11,27
10143152,A,,B,A,A,B,A,,A,C,C,D,A,A,B,A,A,D,,A,B,A,B,C,B,A,D,A,C,B,7,27
10052806,,D,A,A,A,C,A,C,A,,C,D,B,B,C,A,A,D,A,,C,A,B,D,A,C,D,A,D,C,12,27
20266804,A,D,A,,C,,A,A,B,C,C,A,B,C,A,A,B,C,A,B,C,B,C,D,A,C,,B,B,C,22,27
20120401,A,D,A,A,A,A,,,A,A,A,D,,A,D,A,B,D,A,C,C,A,C,D,B,B,D,D,C,D,8,27
20079939,A,,B,A,A,A,D,B,B,,C,D,C,B,B,A,A,D,A,,A,A,C,D,B,A,D,D,B,C,10,27
20215604,A,B,A,B,A,B,A,A,,A,A,D,B,A,B,A,A,B,,B,A,A,A,B,B,A,A,A,,A,10,27
20202531,,D,B,C,A,A,B,C,D,A,D,D,C,C,B,A,C,A,A,,A,B,C,C,A,C,,A,A,C,13,27
2720792,A,D,D,B,B,D,C,C,,B,B,B,B,B,D,A,B,A,,D,D,C,C,,A,C,C,A,C,B,9,27
20329053,A,A,A,C,C,D,D,C,B,B,C,A,B,,,B,C,A,A,,D,B,B,D,B,C,C,D,C,B,9,27
10198112,,D,B,A,B,C,A,B,A,A,C,A,C,A,A,C,B,B,A,B,B,A,,C,B,C,B,,C,B,11,27
20266931,D,B,A,B,A,A,A,B,B,A,C,D,,,,A,C,D,A,B,A,A,D,C,C,C,A,A,C,D,14,27
10055572,D,D,A,A,A,C,,A,B,A,C,D,A,A,D,B,B,C,A,A,C,A,B,C,,D,D,,D,C,11,27
10098948,A,D,B,A,A,A,C,,B,B,C,D,B,A,A,A,B,D,A,C,D,D,,B,A,D,A,,A,C,11,27
20076957,D,D,A,C,,A,A,D,B,B,A,D,B,B,A,A,B,C,A,B,A,,C,,C,C,B,B,D,C,16,27
20076315,A,C,A,D,B,A,,A,C,A,D,C,D,B,B,A,,B,A,C,B,A,C,,A,B,B,A,D,A,9,27
10049303,A,A,,B,B,A,C,A,B,A,C,B,A,B,B,A,A,C,A,,B,B,C,,C,A,B,A,B,B,11,27
20174896,B,B,A,A,A,C,C,A,A,A,C,D,C,A,,A,A,,A,D,B,A,B,B,C,B,,B,C,B,5,27
20174579,A,B,D,D,A,B,C,A,,C,D,A,C,,,A,B,C,A,D,A,B,B,C,B,A,A,B,A,D,9,27
19959974,A,D,,A,D,A,A,A,D,A,C,,C,B,B,A,B,D,A,C,A,B,D,C,A,A,D,B,D,,13,27
20256210,A,B,C,B,C,B,D,C,B,B,D,D,B,B,A,A,B,D,A,B,A,B,B,C,A,,,B,A,,13,27
20287638,D,D,D,B,,A,D,D,B,A,D,,B,B,A,A,B,D,,B,A,B,C,C,A,C,D,A,B,C,20,27
20121317,B,,A,B,A,B,A,,A,D,C,B,D,C,A,A,B,C,A,,A,B,C,C,A,C,D,A,B,C,19,27
20121327,D,D,,B,D,A,,A,A,B,C,A,B,B,A,A,B,C,A,B,A,,C,C,A,C,D,A,B,C,22,27
10064204,C,D,C,D,A,A,C,C,B,A,,A,A,A,B,,,B,A,B,D,C,A,A,A,B,A,D,B,B,9,27
20261815,A,D,A,A,,A,B,D,D,A,,D,C,A,D,A,C,D,A,A,B,A,,C,B,A,B,B,C,C,7,27
20261842,B,D,A,B,C,A,B,A,D,B,,,,A,B,C,D,C,A,B,A,B,C,B,C,B,B,B,D,C,12,27
20132938,B,D,A,C,B,D,A,B,C,C,C,D,D,A,B,A,B,C,A,D,A,B,D,A,C,,,B,,A,10,27
19997311,D,D,A,A,,D,A,B,A,C,D,,C,B,D,A,A,D,A,D,D,A,D,C,,C,A,D,A,C,10,27
19948070,D,D,A,B,A,C,A,A,A,B,C,A,C,,A,A,,D,A,B,A,,C,C,A,C,D,A,B,A,20,27
10159700,D,D,A,B,,A,,A,B,A,C,A,B,C,A,A,B,A,A,B,A,B,C,C,A,C,,A,B,C,25,27
10033484,D,D,D,D,A,A,A,A,A,A,C,A,B,B,B,,,D,D,D,,B,B,C,C,C,D,A,D,C,14,27
19868003,C,D,C,A,,,A,B,C,A,D,D,C,B,A,D,C,D,A,B,A,C,C,C,A,C,,A,D,B,11,27
10065421,D,D,A,D,C,D,A,B,B,C,C,B,B,C,B,A,B,D,A,B,C,B,C,C,A,,,,B,A,19,27
19990912,A,B,B,A,A,B,A,A,A,A,D,B,C,B,C,C,A,B,A,C,A,B,A,C,D,,C,,D,,7,27
19894630,A,D,A,B,B,B,,C,B,B,A,B,D,A,A,A,,C,B,C,,D,D,C,C,A,D,A,A,D,9,27
20086542,B,D,A,A,B,,A,D,D,A,C,C,B,C,D,A,C,C,A,B,A,B,B,,B,,C,C,B,D,12,27
20085932,A,D,A,B,D,A,A,C,,A,C,,B,B,A,C,D,,A,B,B,C,C,A,B,B,A,A,B,D,13,27
20086098,D,D,A,D,C,A,A,B,B,C,C,A,C,B,A,B,D,B,,D,C,,D,A,C,,B,D,A,C,13,27
20028547,D,D,A,C,B,C,D,,B,C,C,D,D,B,C,C,B,B,,A,C,,C,C,B,C,C,A,C,B,12,27
20259376,D,D,,D,A,A,A,A,A,A,D,A,B,C,B,B,B,D,A,B,A,B,,,A,B,A,A,B,C,17,27
20230356,D,D,A,A,,A,A,C,B,B,C,D,B,B,A,A,B,C,A,B,A,,C,,A,C,D,A,C,A,19,27
20197113,A,D,A,C,B,A,,A,B,C,C,B,B,A,B,A,B,B,A,B,,A,C,B,A,C,D,,B,C,19,27
20027055,D,,A,A,B,A,A,B,C,A,D,,B,C,A,A,B,C,A,B,A,,C,C,A,C,D,A,B,C,20,27
10122174,D,D,A,B,D,A,A,A,B,A,C,A,B,B,A,A,B,C,A,B,A,A,C,C,A,C,,,,C,22,27
10084379,A,D,A,B,A,A,D,D,B,B,D,D,,B,A,A,D,D,A,D,C,,A,,B,B,B,A,A,B,9,27
20212871,A,,B,B,A,A,,A,A,A,D,D,B,A,A,,C,B,A,C,B,A,B,B,B,A,A,A,B,C,10,27
20212832,A,D,,B,A,A,A,A,D,C,C,D,,A,A,A,B,B,A,C,D,C,B,A,A,B,,B,D,C,14,27
20207794,A,,A,,A,C,A,A,D,B,C,D,A,B,D,A,,A,A,A,B,B,B,C,B,A,D,C,A,C,10,27
20134133,A,D,D,B,,B,C,A,D,B,A,D,C,A,,C,D,C,B,D,D,A,,D,B,A,D,B,B,C,6,27
20066905,A,B,C,A,B,C,C,A,A,B,A,C,C,D,A,,A,C,A,B,,C,B,B,,B,B,B,B,B,5,27
10106022,D,D,A,A,D,A,,A,,C,C,D,B,C,,A,D,D,A,B,A,B,C,C,A,C,D,A,B,B,21,27
20056941,B,B,B,C,A,C,B,A,B,A,B,A,C,A,B,A,B,,A,B,,C,C,,C,B,B,A,D,C,10,27
20208477,A,B,A,A,,A,A,A,B,A,C,D,C,B,B,B,B,D,A,B,,D,,C,B,A,B,A,D,C,12,27
20228280,A,D,B,A,A,B,D,,,B,C,A,D,B,B,A,C,,A,C,D,B,B,D,C,A,A,A,C,A,7,27
20268941,A,D,C,C,B,A,,,B,A,C,A,B,B,A,B,B,A,A,B,C,B,C,C,B,C,D,,B,C,17,27
20268953,A,D,B,C,A,,A,B,D,A,C,C,C,B,B,,A,C,A,B,,A,A,C,B,C,D,C,C,C,9,27
20268952,D,C,,B,,,A,D,B,A,D,D,A,A,D,B,A,B,A,B,A,D,D,C,A,C,D,A,C,C,14,27
20116364,D,D,A,B,C,A,,A,B,B,C,,A,B,B,A,B,A,A,D,A,C,C,C,A,A,A,A,C,,17,27
20224965,D,D,A,B,C,A,A,A,B,B,C,A,A,,A,A,B,,A,D,A,B,C,,A,A,A,A,C,C,21,27
20378809,A,B,A,B,A,A,A,A,B,A,B,D,,A,C,,B,A,B,A,A,B,A,C,B,D,B,,D,A,10,27
20225350,D,D,A,B,C,A,D,C,D,A,C,A,D,A,D,A,C,D,A,,C,A,,A,B,B,A,,A,A,10,27
20189661,D,D,A,A,B,D,D,C,B,A,C,D,A,B,D,,D,A,A,B,C,A,,C,,C,D,A,D,A,11,27
10122356,A,B,A,,C,A,A,A,B,A,C,B,D,B,,B,A,,A,A,B,A,D,A,B,A,B,A,C,B,9,27
19987877,B,D,A,D,A,,B,A,B,C,C,C,B,B,A,A,B,B,A,,B,A,B,D,B,A,B,A,A,,13,27
20259322,A,A,C,A,A,A,D,A,B,A,C,,B,A,,A,A,A,A,C,D,,C,A,A,A,A,A,A,A,10,27
20132533,A,D,A,A,A,A,B,D,D,B,B,D,,A,B,A,C,C,A,B,D,C,D,B,C,A,,B,D,,6,27
20406012,A,D,C,D,C,A,D,A,,B,C,,B,A,C,A,B,C,D,D,,C,B,A,B,A,B,A,D,B,9,27
10107726,A,B,B,A,C,C,A,,C,C,B,B,B,B,,B,A,B,D,C,B,A,C,B,,A,C,B,B,B,7,27
20239869,,D,A,B,A,A,A,C,B,C,C,D,B,B,A,,C,A,A,B,A,,C,C,A,C,A,A,C,C,19,27
20372486,D,,A,B,C,C,A,A,,C,C,D,B,C,C,A,B,D,A,B,,C,C,C,C,C,D,A,B,C,21,27
10113446,D,D,A,B,C,D,A,A,,C,C,A,,B,A,A,B,C,A,D,A,B,C,C,A,A,C,A,,C,21,27
20191718,D,D,A,A,D,,A,D,,D,C,A,B,C,A,A,B,D,A,B,A,B,D,C,A,,D,A,B,C,21,27
