NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18
10605340,B,B,C,C,A,A,C,A,B,C,A,C,B,B,A,C,B,A
10305509,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10142095,B,B,C,C,A,B,C,A,B,C,B,C,B,A,A,A,B,A
10754488,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,C
10615343,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,C
10815223,B,B,C,C,A,B,C,A,B,A,A,C,C,B,A,A,B,A
10615620,B,B,A,C,A,B,C,A,B,C,A,C,B,B,A,C,B,C
10638899,B,B,C,A,A,B,C,A,B,C,B,C,B,B,B,B,B,A
10360014,B,B,C,C,A,B,C,A,B,C,A,C,B,A,B,C,B,C
10487763,B,B,B,C,B,B,C,B,B,B,B,B,A,C,A,C,A,B
10740138,B,B,A,A,C,A,B,A,B,A,B,A,A,A,A,A,C,B
10175787,C,B,A,C,C,A,C,C,B,C,A,B,A,A,B,A,A,A
10533335,C,C,B,A,B,A,C,B,C,B,A,B,A,A,B,B,C,A
10381327,B,C,C,C,B,A,C,A,C,C,A,C,B,A,A,C,B,A
10826482,A,C,A,B,B,B,B,C,C,C,B,A,B,B,A,C,B,A
10807638,B,B,C,C,A,B,C,A,C,A,B,C,B,B,A,C,B,A
10283100,C,A,B,C,A,B,C,B,B,B,A,A,B,A,A,A,A,A
10796256,B,B,C,A,A,B,C,A,B,A,A,A,C,A,A,B,A,B
10614995,C,A,B,A,C,A,C,C,A,C,B,A,A,C,C,B,A,B
10316052,A,A,C,B,A,C,B,C,C,A,B,A,C,A,C,B,C,A
10721255,B,A,C,B,C,B,A,A,C,A,B,C,C,B,B,C,C,A
10316139,B,B,C,C,B,C,C,C,C,C,C,C,B,B,C,C,C,C
10631713,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,B
10490512,B,B,C,C,A,B,C,A,B,B,A,C,B,A,A,A,B,A
10316022,B,B,C,A,C,C,B,A,C,A,B,C,A,C,A,A,B,B
10743207,B,C,C,C,B,B,C,A,A,C,B,C,B,C,B,C,B,A
10316063,A,A,B,B,B,A,C,A,C,B,B,C,B,A,B,C,B,B
10493600,B,B,C,C,B,A,C,A,B,C,A,C,B,B,A,A,B,A
10535622,B,B,C,C,B,A,C,A,C,C,A,C,B,B,A,C,B,A
10660093,B,C,C,B,A,C,B,C,B,B,B,B,C,B,B,C,B,B
10660095,B,A,C,C,A,B,C,A,C,C,B,C,C,B,A,A,B,A
10461723,A,C,C,A,A,C,C,A,A,B,B,A,B,A,A,A,A,B
10468436,B,C,C,A,A,B,A,A,C,A,B,A,C,A,B,A,A,B
10286666,B,C,C,C,B,B,B,A,B,C,B,A,C,A,A,C,A,A
10487891,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10487893,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10450462,B,C,A,A,C,B,C,B,C,C,C,C,A,A,A,A,A,A
10574394,B,B,C,A,B,B,C,A,C,C,C,C,B,A,A,C,B,A
10306544,B,B,C,C,A,C,C,A,B,C,A,C,B,B,A,C,B,C
10731719,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10306554,B,B,C,C,B,B,C,A,A,C,A,C,B,B,A,C,B,A
10306560,B,B,C,C,A,C,C,A,B,C,A,C,B,B,A,A,C,A
10526468,B,B,C,C,B,B,C,A,B,C,A,A,B,B,A,C,B,A
10492364,B,C,C,C,A,A,B,A,B,C,C,C,C,C,B,C,B,A
10464855,B,B,C,C,A,C,C,A,A,C,A,C,B,A,A,C,B,A
10469512,B,B,C,C,A,C,C,A,B,C,A,C,B,A,A,A,B,A
10310266,B,B,C,C,A,B,C,B,B,A,A,C,B,B,A,A,B,A
10322559,B,C,B,A,B,A,B,B,B,B,B,A,C,B,A,A,B,B
10412511,B,B,C,C,A,B,C,C,B,B,A,C,B,B,A,A,B,A
10472666,B,B,C,C,A,B,B,A,A,C,C,C,B,B,A,C,B,A
10685751,B,A,A,A,B,A,A,A,B,C,A,A,B,B,A,A,A,A
10685752,B,B,B,C,B,C,B,B,C,C,A,B,A,B,B,B,B,B
10472689,B,B,C,C,B,B,C,A,A,C,A,C,C,C,A,C,B,A
10472725,B,B,C,C,A,A,C,A,B,C,A,C,B,B,A,A,B,A
10664619,B,B,B,A,B,B,B,C,C,A,B,B,C,B,C,A,C,A
10685748,B,A,C,B,B,B,C,C,C,B,C,B,B,A,B,A,A,A
10472653,B,C,C,C,C,B,C,A,C,B,A,C,C,B,A,A,A,A
10685745,B,B,C,C,B,B,C,A,A,C,A,A,B,B,A,B,B,A
10685740,A,B,B,B,B,C,B,C,B,B,B,B,B,C,A,B,A,A
10472636,B,B,C,B,C,B,A,A,C,A,C,B,B,B,B,C,A,B
10596242,B,B,C,C,A,B,C,B,A,A,B,A,A,B,C,B,C,B
10350180,B,B,C,C,A,B,C,A,C,A,A,C,A,B,A,A,A,C
10472699,B,B,C,C,A,B,C,A,B,C,A,A,A,B,A,C,B,A
10472675,B,B,C,C,C,A,C,A,A,B,B,A,C,A,B,A,A,A
10685734,C,C,C,C,B,B,A,B,B,B,B,B,C,B,A,B,C,C
10464348,B,C,C,C,A,B,C,A,B,C,A,C,B,B,B,A,B,A
10472620,C,C,C,C,A,B,A,A,C,C,C,A,B,B,C,C,C,A
10375421,A,A,C,B,A,C,C,C,B,A,C,A,B,C,A,C,B,B
10685730,B,B,C,A,B,B,A,A,A,B,C,C,B,C,C,A,A,B
10472710,B,A,C,A,A,A,C,A,B,A,A,B,B,B,A,A,A,A
10768378,A,B,A,A,C,B,C,A,C,A,B,C,B,C,A,A,B,A
10387079,A,B,B,A,B,A,A,B,B,B,A,B,B,B,A,B,A,A
10676043,B,B,C,C,A,B,C,A,A,C,A,C,B,A,C,B,A,A
10768401,B,A,A,B,B,A,A,A,A,B,A,A,B,A,A,B,C,A
10759462,B,B,C,A,B,B,C,B,A,C,B,A,C,A,A,A,B,C
20083676,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,B,C,A
10367849,B,B,C,C,A,B,C,A,C,C,A,C,C,C,C,A,B,C
10469849,B,B,C,C,B,B,C,B,A,C,B,C,A,C,A,A,A,A
10640263,C,A,C,B,A,C,C,A,A,A,A,A,A,B,C,A,A,A
10759521,B,B,C,C,A,C,C,A,B,B,A,A,A,B,B,A,A,A
10578654,B,A,B,B,A,B,B,C,C,B,B,B,B,B,B,B,B,B
10330198,B,A,A,C,B,B,C,A,C,A,B,B,A,C,C,A,B,B
10469858,C,B,C,C,B,C,C,A,B,C,A,A,A,A,A,C,B,C
10469676,B,B,C,C,B,B,C,A,C,C,B,C,B,B,A,C,B,A
10329840,B,B,C,B,B,C,C,A,A,B,B,A,A,A,A,A,A,A
10469667,B,B,C,C,B,B,C,A,C,C,B,C,B,B,A,C,B,A
10492374,B,B,C,C,A,A,C,A,B,C,A,A,B,B,A,A,B,A
10331747,B,B,C,C,C,B,A,C,C,B,C,B,C,A,A,B,A,C
10471758,B,B,C,C,C,A,C,A,A,B,A,A,B,B,B,C,A,A
10315825,B,B,C,C,B,C,C,C,A,C,A,A,C,B,A,A,C,A
10619671,B,B,C,C,B,B,C,A,B,C,A,C,C,A,A,B,A,B
10344164,A,B,C,B,B,C,C,A,B,C,A,B,B,C,B,B,A,B
10344194,B,B,C,C,C,A,C,B,C,C,A,C,B,B,A,B,B,B
10492377,C,B,C,B,B,C,B,A,B,A,B,A,A,B,B,B,A,B
10463962,C,A,A,B,A,A,B,B,A,A,B,A,B,B,A,C,A,A
10344201,B,B,B,B,B,B,A,B,B,A,A,A,B,B,C,B,C,B
10680577,B,B,C,A,A,A,C,A,B,C,A,C,B,A,A,A,B,B
10338295,B,B,C,C,B,A,C,A,C,C,A,C,C,B,B,C,A,A
10640942,C,B,B,B,A,B,B,A,B,A,B,B,B,A,B,A,B,B
10471350,B,B,C,C,B,C,C,A,A,C,A,A,B,A,A,A,A,A
10487736,B,B,C,B,A,B,C,C,B,A,B,A,C,A,A,B,A,B
10759747,B,B,B,A,A,A,B,A,C,C,A,A,C,A,A,A,B,A
10465959,B,B,C,C,A,B,C,C,B,A,A,C,B,A,A,C,B,A
10687278,C,B,C,C,B,A,C,A,B,A,A,C,B,B,A,C,B,A
10492427,B,A,C,C,A,A,C,A,B,B,A,C,B,B,A,C,B,A
10476596,C,A,B,B,C,B,C,A,C,B,A,C,B,C,A,B,A,A
10401677,B,B,C,A,C,B,A,A,A,A,C,B,B,C,B,B,A,B
10312279,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,A,B,A
10937923,B,C,B,A,B,A,B,A,B,C,A,B,C,B,A,B,A,B
10451283,B,B,B,C,C,B,C,A,B,A,C,C,B,B,A,A,A,B
10451275,B,B,C,C,A,B,C,A,B,C,C,C,B,B,A,C,B,B
10675175,B,B,C,C,A,C,C,A,A,C,C,A,A,B,A,C,A,C
10492296,B,B,C,B,C,C,C,B,B,A,A,B,C,B,C,B,C,C
10506626,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10425285,B,B,C,C,A,A,C,C,C,A,C,C,C,A,A,B,A,A
10691065,B,B,C,C,A,A,C,C,C,B,B,A,A,B,A,C,B,A
10799051,B,B,C,C,A,A,C,C,C,A,B,C,C,B,A,C,C,A
10537536,B,B,C,C,A,A,C,C,C,B,B,C,C,A,A,B,C,C
10646649,B,B,C,C,B,A,C,C,B,B,B,C,C,B,A,B,C,C
10375244,B,B,C,A,A,B,C,A,B,C,A,A,B,A,A,B,A,B
10698909,B,B,C,B,B,B,C,A,B,B,A,C,C,C,A,A,B,A
10528750,B,B,C,C,A,B,C,A,B,C,C,A,A,B,A,A,B,A
10131810,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
10492326,B,B,C,A,A,A,C,C,B,A,C,C,B,B,B,B,A,B
10762994,B,B,C,C,B,B,C,A,B,B,B,C,A,C,A,C,B,A
10528748,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,C,B,B
10178031,B,B,C,C,B,A,C,B,B,A,C,C,B,B,A,A,B,A
10469675,B,B,C,C,A,A,C,A,C,A,A,A,B,A,A,A,C,A
10799040,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,B,B,A
10344424,B,C,C,B,C,B,B,C,B,B,A,A,B,C,B,A,C,B
10344438,B,B,C,C,C,C,A,C,A,C,A,C,C,A,A,C,B,A
10344449,B,B,C,C,A,B,C,A,B,A,A,C,B,A,A,C,B,B
10172474,B,A,B,C,A,A,C,A,A,C,A,A,B,B,A,A,B,A
10490567,A,A,A,A,C,B,B,C,A,A,A,B,B,A,A,B,B,A
10344412,B,B,C,C,A,C,A,A,C,B,A,C,B,A,A,B,B,A
10344475,B,B,C,C,C,A,C,A,B,B,B,A,B,B,A,B,C,C
10344487,B,C,C,C,B,A,C,A,C,C,A,C,B,A,A,C,B,C
10580526,B,B,C,A,A,A,C,A,B,C,A,C,B,A,A,C,B,A
10307359,B,C,C,C,B,A,C,A,A,C,A,A,B,B,A,C,B,A
10330712,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10468910,B,A,B,B,B,A,B,A,C,B,B,C,B,C,B,B,B,A
11069709,B,C,C,C,B,A,C,A,C,B,A,C,C,A,B,C,C,C
10345665,B,B,C,C,A,A,C,A,A,C,A,A,B,A,A,C,B,A
10345821,B,B,C,C,A,A,C,A,B,C,A,C,B,A,A,A,B,A
10128709,B,B,C,C,A,C,C,A,B,A,A,C,B,B,B,C,B,C
10345793,B,A,C,A,A,B,C,A,A,C,C,B,B,A,A,B,C,B
10345706,B,B,C,C,A,A,C,A,B,C,A,A,B,A,A,A,B,A
10476427,B,B,C,A,B,B,A,C,A,A,B,B,C,B,B,B,A,A
10292664,B,B,C,A,A,A,C,A,C,B,B,A,B,B,A,B,B,A
10328762,B,C,C,B,B,A,C,B,B,B,A,A,A,B,B,A,A,A
10472104,B,C,A,C,A,C,B,A,A,B,B,B,A,C,B,B,B,A
10469461,B,C,A,C,B,A,C,B,B,B,C,A,B,C,A,C,A,B
10307970,B,C,A,C,B,A,C,C,B,A,B,C,C,A,B,C,B,C
10469442,B,B,A,B,A,A,B,B,B,A,B,A,B,A,A,A,B,C
10497895,B,B,C,C,B,A,C,A,A,B,B,B,A,A,A,A,C,A
10662084,A,A,B,B,C,B,C,A,B,B,B,B,C,C,C,C,A,B
10654904,A,B,A,B,B,A,A,A,C,B,B,B,A,B,C,C,B,A
10799654,B,B,A,B,B,A,A,A,B,C,A,A,A,B,C,B,C,C
10654626,A,A,B,C,B,A,C,A,C,B,C,B,B,B,A,B,A,A
10353504,B,B,B,B,A,C,A,B,A,B,B,B,B,B,C,B,A,B
10593920,B,B,B,C,A,B,B,A,B,C,A,B,A,A,A,B,C,B
10665514,B,C,C,C,B,A,C,C,B,A,B,C,B,A,A,C,C,A
10484589,C,B,C,C,A,B,C,A,A,B,A,A,C,B,A,A,A,A
10497880,B,C,C,B,A,B,B,A,C,B,A,A,A,C,B,B,B,C
10654667,B,C,C,C,B,B,C,C,B,C,B,C,A,A,B,B,A,A
10353515,B,B,C,A,B,B,B,A,B,C,C,C,B,A,B,A,B,B
10337525,B,B,C,C,A,B,C,A,C,C,A,B,B,B,C,B,B,C
10241175,B,B,B,C,A,A,B,B,B,A,C,B,C,A,C,B,B,A
10616965,B,B,A,C,A,A,C,C,B,B,B,C,B,A,A,C,B,A
10381886,B,A,C,C,B,B,C,A,B,C,A,C,B,A,A,C,B,A
10797045,B,A,C,A,B,A,C,A,A,A,A,A,B,A,A,B,A,A
10488632,B,C,B,C,B,A,A,A,A,A,B,A,B,C,B,A,A,B
10357360,B,A,A,B,A,A,C,A,B,A,A,A,B,A,A,A,A,A
10477442,B,C,C,C,A,C,B,A,B,B,A,A,B,A,A,A,A,B
10664630,B,B,C,B,A,B,C,B,C,B,A,B,B,A,C,B,C,B
10650872,B,B,C,C,A,B,C,A,C,C,A,C,B,A,A,C,B,A
10424271,B,B,C,C,A,B,C,A,C,C,A,C,B,B,A,C,B,A
10652712,B,B,C,C,B,B,C,A,B,A,A,C,B,B,A,A,B,A
10652784,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10490551,B,B,C,A,C,B,C,A,B,C,A,C,B,A,A,B,B,B
10651046,B,B,C,C,A,B,C,A,C,A,B,C,C,C,B,A,B,C
10507470,B,B,C,A,A,A,C,A,C,B,A,C,B,A,A,A,B,A
10653169,B,B,C,C,A,A,C,A,A,C,A,C,B,B,A,C,B,A
10653175,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10131668,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10651299,B,B,C,C,A,C,C,A,B,B,A,A,B,A,A,C,B,A
10333362,B,B,C,C,C,A,C,A,C,B,A,C,B,A,A,C,B,A
10294778,B,C,C,C,A,B,B,A,B,C,A,A,B,B,A,C,B,A
10499024,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10427037,B,A,A,B,A,B,B,B,A,C,C,C,B,C,B,B,B,A
10083004,B,B,C,C,A,C,C,A,C,C,A,C,B,A,A,C,B,A
10333391,B,B,C,C,A,B,A,C,B,C,B,A,B,A,A,C,B,B
10651367,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10327296,B,B,C,C,A,B,C,A,B,C,A,A,B,A,A,B,B,A
10513060,B,B,C,C,A,A,C,A,B,A,A,A,B,B,A,C,B,A
10653577,B,B,C,C,A,A,C,A,C,C,B,A,B,B,A,C,B,A
10512636,B,C,C,C,A,B,C,A,B,C,B,C,B,A,A,C,B,A
10330058,B,C,C,C,A,C,C,A,C,A,A,C,B,B,B,C,B,A
10653629,B,B,C,C,B,A,C,A,B,A,A,C,B,A,A,C,B,A
10517136,B,C,C,C,B,B,C,A,B,C,A,C,C,A,A,A,A,B
10654463,B,C,C,C,A,A,C,A,B,B,A,C,B,A,A,C,B,A
10671825,B,B,C,A,A,A,C,B,C,B,C,A,C,A,C,C,A,B
10464002,A,A,A,A,B,B,C,A,C,B,C,A,A,B,C,B,C,A
10510135,A,A,A,C,C,B,C,A,A,A,B,A,A,A,A,A,A,C
10373342,A,C,A,C,B,B,A,C,B,C,B,A,A,B,C,C,A,A
10358167,C,A,C,B,A,B,A,A,B,C,A,C,B,A,A,C,C,B
10301199,A,A,A,A,B,B,C,A,B,C,A,C,A,A,A,C,A,A
10739334,B,B,A,C,B,C,C,C,A,A,C,C,B,A,B,C,B,B
10512670,B,B,C,C,A,B,C,A,C,C,C,A,C,A,A,B,C,B
10519450,C,B,C,C,A,C,A,A,A,B,A,B,C,B,C,A,C,C
10739319,B,B,A,B,C,B,B,A,C,A,B,C,B,C,B,C,B,B
10636067,C,A,C,A,B,B,C,B,C,B,A,A,B,C,A,B,B,B
10227511,A,A,A,A,C,B,C,A,B,C,A,A,A,C,A,C,C,B
10665745,B,A,A,A,A,A,A,C,B,B,A,B,C,A,C,B,A,A
10359410,B,C,C,C,A,B,C,A,C,C,C,A,C,A,A,B,C,B
10358042,B,B,A,C,B,A,A,A,C,C,C,B,A,A,B,C,A,A
10390528,B,B,C,C,C,C,B,B,B,C,B,C,B,C,C,C,B,B
10036683,B,C,C,B,A,A,B,A,C,A,B,C,B,C,A,A,B,A
10295782,B,B,C,C,A,A,C,A,B,C,A,C,B,B,A,C,B,A
10368101,A,A,A,A,B,C,A,B,C,B,A,B,C,A,B,C,B,A
10375155,B,B,A,C,B,C,C,A,C,C,C,A,C,C,A,A,A,A
10385448,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,A,B,A
10514631,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10365743,B,B,C,A,B,B,C,A,C,C,B,C,C,B,A,C,B,A
10509739,B,B,C,C,A,B,C,A,B,C,B,C,B,A,A,A,A,A
10511518,B,B,C,C,A,B,C,A,C,A,C,C,C,B,A,A,B,A
10509715,B,B,C,C,A,A,C,C,B,C,A,C,B,B,A,A,B,A
10509711,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10509753,B,C,B,B,B,B,C,C,A,C,A,C,B,A,A,C,B,A
10639514,B,B,C,C,A,B,C,A,B,C,A,C,C,B,A,C,B,A
10510593,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10366935,B,C,C,A,A,B,B,A,B,B,A,A,B,A,A,A,A,A
10643723,B,B,C,C,B,C,C,A,B,B,B,C,B,C,A,C,A,A
10511359,B,B,C,C,B,C,C,A,B,C,A,C,B,B,A,A,B,A
10510739,B,B,C,C,A,C,C,A,B,C,B,A,B,A,A,C,B,A
10357433,B,B,C,C,A,B,C,C,C,C,A,C,B,A,A,C,B,A
10510733,B,B,C,C,A,B,C,A,B,A,C,C,B,B,A,A,B,B
10489851,B,B,C,C,A,B,C,A,B,C,B,C,B,B,A,C,B,A
10358140,B,B,C,A,A,C,C,C,C,C,A,A,B,B,A,C,B,A
10375265,B,B,C,C,A,B,C,A,B,A,A,C,B,B,A,A,A,A
10337917,B,B,C,C,A,B,C,A,B,C,A,C,A,B,A,C,B,C
10510633,B,B,C,C,B,A,A,A,B,C,A,A,C,B,C,A,A,A
10358861,B,B,C,C,A,B,C,A,C,A,B,A,B,A,A,C,B,A
10368920,B,B,C,B,A,B,C,A,C,A,B,A,B,A,A,C,B,C
10510563,B,C,C,A,A,B,C,A,B,C,B,C,C,C,A,C,B,A
10415608,B,B,C,C,A,A,C,A,B,A,A,C,B,A,A,A,B,A
10510654,B,B,C,C,B,A,C,A,B,C,A,C,B,B,A,C,B,A
10643894,B,B,C,C,A,C,C,A,C,C,A,C,B,A,A,C,B,A
10354416,B,B,C,C,A,B,C,A,A,C,A,C,B,B,C,C,B,A
10510756,B,B,C,A,C,C,C,A,B,C,A,A,B,A,A,B,B,A
10519228,B,A,A,A,C,B,C,A,B,C,A,A,C,B,A,C,B,A
10374790,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,A,B,A
10373603,B,B,C,C,A,B,C,A,B,B,B,C,B,A,A,C,B,A
10359680,B,A,C,C,A,A,C,A,B,A,B,C,B,B,A,A,B,A
10311564,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10635789,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,A,B,A
10612109,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10405132,B,B,C,A,B,B,C,A,B,B,A,C,B,B,A,C,B,A
10535253,B,B,C,C,A,B,C,A,B,A,A,C,B,B,A,A,B,A
10517475,B,B,C,C,B,C,C,A,B,C,A,C,B,B,A,A,B,A
10514385,B,A,C,C,B,B,C,A,B,C,A,A,B,A,B,B,B,C
10639624,B,C,C,C,A,B,C,C,C,C,A,A,B,A,A,A,C,A
10729574,C,A,C,B,A,A,C,A,C,B,A,B,B,B,A,A,C,A
10511267,B,B,C,C,B,C,C,A,B,A,B,A,B,C,A,A,B,B
10778299,B,B,C,B,C,A,B,C,A,B,C,A,A,A,A,C,B,B
10639746,B,C,C,C,A,B,C,A,B,C,B,A,B,A,A,C,C,A
10463534,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10608661,B,C,C,C,A,A,C,A,B,C,A,C,B,A,A,C,B,C
10511229,B,B,C,A,B,B,C,C,A,B,B,B,B,A,A,A,B,C
10511501,B,B,C,C,A,B,C,A,C,C,A,C,B,A,A,C,B,A
10639452,B,B,C,B,B,A,C,A,A,B,B,B,B,B,C,A,A,A
10466317,B,A,C,C,A,A,B,C,C,A,C,A,C,A,A,C,C,A
10617352,B,B,C,C,A,A,C,A,B,A,A,C,C,A,A,C,B,A
10495902,A,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
10981279,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10578655,C,C,A,A,A,A,C,C,B,C,C,A,C,A,A,C,B,A
10806861,B,B,C,C,A,A,C,C,B,C,A,C,B,A,A,C,B,A
10689797,B,B,C,C,A,B,C,A,B,B,B,A,B,A,A,C,B,A
10792272,C,C,C,B,B,B,A,C,C,C,B,A,C,A,A,A,B,A
10532627,B,B,B,B,C,A,C,C,A,B,B,B,B,B,B,A,B,B
10369370,B,B,C,C,B,A,C,A,A,A,A,A,B,B,A,C,B,A
10792175,C,A,A,A,A,A,B,A,A,C,B,A,C,C,B,B,C,A
10472582,B,A,C,C,A,A,A,A,A,C,B,C,B,A,A,C,A,A
10792291,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A
10510944,B,A,A,A,A,A,B,A,A,C,B,A,A,A,A,B,A,A
10532636,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,A,B,A
10466546,B,C,A,C,B,B,C,C,B,A,A,B,C,B,B,C,A,A
10669020,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10015878,B,C,C,A,A,B,C,C,C,C,A,A,B,B,A,A,B,A
10059606,B,A,A,B,B,A,C,A,B,B,A,C,B,A,A,A,A,A
10792309,B,B,C,C,B,A,C,A,B,B,A,C,B,A,A,A,A,A
10532622,A,C,A,B,C,C,A,A,A,B,B,B,B,A,B,B,A,B
10532644,C,C,A,B,A,A,A,B,A,C,C,C,B,A,B,C,A,B
10410410,B,A,B,B,B,B,B,A,C,A,C,C,A,A,A,A,A,B
10689793,B,B,C,A,A,B,C,A,A,C,A,A,C,A,A,A,A,A
10427663,A,C,B,B,C,A,C,A,A,C,A,A,B,B,C,A,A,B
10530090,B,B,C,B,C,A,C,A,C,A,B,C,B,A,A,C,B,B
10580316,B,B,C,C,A,B,C,A,B,B,A,A,B,A,A,C,B,A
10792063,A,A,B,B,C,B,A,C,B,A,C,B,C,B,A,A,C,B
10792152,A,C,C,B,B,B,C,C,A,C,B,A,C,A,A,C,A,A
10602764,B,A,C,A,A,B,C,A,B,B,B,C,B,C,A,A,B,C
10234096,B,C,C,B,A,C,B,C,B,C,A,A,B,B,A,B,A,B
10423935,B,C,C,C,A,B,C,C,C,B,A,C,B,B,A,C,A,A
10635719,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10792217,B,B,C,A,A,B,C,A,B,B,A,C,C,B,C,A,A,B
10507890,B,B,B,A,B,A,B,A,C,B,B,A,A,C,B,B,B,A
10483168,B,B,B,B,A,A,B,B,B,B,B,A,B,A,B,B,B,B
10345836,B,A,C,A,A,B,C,A,C,C,A,A,B,A,A,C,B,A
10647374,B,C,C,C,B,B,C,A,B,C,A,C,B,B,A,C,A,A
10474198,B,A,C,B,A,A,A,A,A,A,C,A,B,A,B,A,A,A
10516711,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10658434,B,B,C,C,A,B,C,A,C,C,A,C,B,B,A,C,B,A
10208397,B,A,C,C,A,B,C,A,B,A,A,C,B,B,A,C,B,A
10396478,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10530522,B,B,C,C,A,B,C,C,B,C,A,C,B,A,A,C,B,A
10336248,B,A,C,A,B,B,C,A,B,C,A,C,B,B,B,C,B,A
10575324,B,B,C,C,A,B,C,A,B,C,A,B,C,A,C,C,C,C
10399706,B,B,C,C,A,A,C,A,B,A,A,C,B,A,A,A,B,A
10515824,B,B,C,C,A,A,C,A,B,C,A,C,B,A,C,C,B,A
10516032,B,B,C,C,A,B,C,A,B,B,B,A,B,B,A,C,B,B
10530554,B,B,C,C,A,A,C,A,C,C,A,A,B,B,A,A,B,A
10516176,B,B,C,C,A,B,C,A,B,C,A,B,B,C,A,A,B,A
10516679,B,B,C,C,A,A,C,A,C,C,A,B,B,B,A,C,B,B
10747304,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10516164,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10595910,B,A,B,A,A,A,A,C,A,B,B,B,B,A,C,C,A,C
10517493,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,A,B,A
10329554,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,C
10530550,B,B,C,C,A,B,C,A,B,C,A,C,B,C,A,C,B,A
10658413,B,C,C,A,A,B,C,A,B,B,C,C,B,A,A,A,B,A
10658588,B,C,C,C,A,B,C,A,B,C,A,A,B,A,A,C,B,A
10516168,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10515850,B,B,B,C,B,B,C,A,B,B,B,C,B,B,A,C,B,A
10516135,B,B,C,C,A,B,C,A,C,C,B,C,B,B,A,C,B,A
10598048,B,B,C,C,A,B,C,A,C,C,A,A,B,A,B,C,B,C
10513932,B,B,C,C,A,B,C,A,B,A,A,C,B,A,A,C,B,A
10523083,B,B,C,C,A,A,C,C,B,C,A,C,B,B,A,C,B,A
10483508,B,B,C,C,B,B,C,C,A,C,B,C,B,A,A,B,B,A
10479948,B,B,C,C,B,B,C,A,B,B,A,B,B,B,A,C,B,A
10209101,B,B,C,C,A,A,C,A,B,C,A,A,B,A,A,C,B,A
10528936,B,B,C,C,A,A,C,A,B,C,A,C,B,B,A,A,B,A
10528952,B,B,C,C,B,B,C,A,C,C,A,C,B,A,A,C,B,A
10528941,B,B,C,C,A,A,C,A,B,C,A,C,B,A,A,C,B,B
10528912,B,B,C,C,A,B,B,B,B,B,B,C,A,A,C,B,B,B
10782393,A,A,A,A,A,A,C,B,A,A,A,C,C,B,B,A,A,C
10714750,B,A,C,C,A,B,C,A,B,A,B,A,C,C,A,C,A,A
